names,mu,mu_star,sigma,mu_star_conf,trajectories,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count,fu
Unknown,-2.0614768603604768e-07,4.492823862735883e-07,7.00081659218116e-07,2.9805038335357893e-07,10,254,36.279454469680786,210,0.02192902724949104,0.002048802170575149,0.0013591591636172395,1,_market_for_transport__pipeline__onshore__petroleum___ton_kilometer__RoW__None_
Manufacture of machinery and equipment,1.2165554478123751e-05,1.2165554478123751e-05,5.105936707105952e-06,3.3029156393837545e-06,10,254,36.279454469680786,210,0.02192902724949104,0.05547694541902722,0.015061842925387462,1,_market_for_transport__pipeline__onshore__petroleum___ton_kilometer__RoW__None_
Other mining and quarrying,,4.1347860650346305e-06,,2.8616354930359842e-06,10,254,36.279454469680786,210,0.02192902724949104,0.018855309987042844,0.013049532295612433,1,_market_for_transport__pipeline__onshore__petroleum___ton_kilometer__RoW__None_
Construction of buildings,-1.711506908669714e-07,6.722038306861394e-07,9.594876282697106e-07,4.06835037634991e-07,10,254,36.279454469680786,210,0.02192902724949104,0.0030653609165529256,0.0018552352231877198,1,_market_for_transport__pipeline__onshore__petroleum___ton_kilometer__RoW__None_
Manufacture of other transport equipment,-3.990859822074373e-07,3.990859822074373e-07,3.8932819078400597e-07,2.0654623286843313e-07,10,254,36.279454469680786,210,0.02192902724949104,0.001819898245676629,0.0009418850663940278,1,_market_for_transport__pipeline__onshore__petroleum___ton_kilometer__RoW__None_
Specialized construction activities,1.9358151670187397e-11,1.971350691194751e-11,6.178224420008378e-11,3.767366494877239e-11,10,254,36.279454469680786,210,0.02192902724949104,8.989685993666249e-08,1.7179815830475005e-07,1,_market_for_transport__pipeline__onshore__petroleum___ton_kilometer__RoW__None_
Manufacture of food products,1.2308375481558153e-05,1.2308375481558153e-05,1.271531382802696e-05,7.940475379856914e-06,10,254,36.279454469680786,210,0.02192902724949104,0.05612823287382172,0.03620988423023282,1,_market_for_transport__pipeline__onshore__petroleum___ton_kilometer__RoW__None_
"Electricity, gas, steam and air conditioning supply",,0.03995783875089357,,0.018673018096454216,10,233,53.985066175460815,240,0.2917781027136046,13.69459818241202,6.399732510010442,121,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Mining of metal ores,,0.000359029574044543,,0.00018066520171764193,10,233,53.985066175460815,240,0.2917781027136046,0.12304884112463682,0.06191869781776401,24,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Manufacture of coke and refined petroleum products,,0.005751688452935241,,0.002868119487453644,10,233,53.985066175460815,240,0.2917781027136046,1.9712543194445342,0.9829796892842411,20,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Land transport and transport via pipelines,,0.01953709422330005,,0.007478178051198348,10,233,53.985066175460815,240,0.2917781027136046,6.695874036331207,2.5629675365113225,15,_market_for_sodium_chloride__powder___kilogram__GLO__None_
"Waste collection, treatment, and disposal activities",,0.0009019921142023923,,0.00035758946755046027,10,233,53.985066175460815,240,0.2917781027136046,0.30913632853653333,0.12255527890023088,10,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.00020293638356638639,,7.245924406510284e-05,10,233,53.985066175460815,240,0.2917781027136046,0.06955161531281154,0.024833681277386794,6,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Manufacture of basic metals,,0.004910681436050266,,0.0029586767736366772,10,233,53.985066175460815,240,0.2917781027136046,1.6830191814875004,1.0140160437401886,5,_market_for_sodium_chloride__powder___kilogram__GLO__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.0030654164172682196,,0.001413099332630566,10,233,53.985066175460815,240,0.2917781027136046,1.050598516050084,0.48430616262440934,4,_market_for_sodium_chloride__powder___kilogram__GLO__None_
"Manufacture of motor vehicles, trailers, and semi-trailers",0.00010145721051317627,0.00010145721051317627,6.899008542484538e-05,4.0168253713468026e-05,10,233,53.985066175460815,240,0.2917781027136046,0.03477204408747623,0.013766712902679765,4,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Manufacture of other non-metallic mineral products,,0.0021189771212364638,,0.0015001139639614052,10,233,53.985066175460815,240,0.2917781027136046,0.7262289738433011,0.5141283564496426,3,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Other mining and quarrying,,0.20621179972763953,,0.11950353333314101,10,233,53.985066175460815,240,0.2917781027136046,70.67418624284056,40.95699170764708,3,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Extraction of crude petroleum and natural gas,,1.7037726814580353e-05,,1.2919265376090219e-05,10,233,53.985066175460815,240,0.2917781027136046,0.0058392753452454135,0.004427770712037,3,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Water transport,-0.0005988638775167122,0.0005988638775167122,0.0001359390407701608,7.985280742815328e-05,10,233,53.985066175460815,240,0.2917781027136046,0.20524634026581778,0.02736764914347701,2,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Manufacture of wood and products of wood and cork,,0.0001049854419304927,,5.170477479316965e-05,10,233,53.985066175460815,240,0.2917781027136046,0.03598126142918318,0.017720580918274248,2,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Unknown,0.00010419172416997884,0.00010419172416997884,4.589972862730105e-05,2.5960425957777638e-05,10,233,53.985066175460815,240,0.2917781027136046,0.03570923355830045,0.008897318104525187,2,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Civil engineering,,0.003130087885386543,,0.0014626161268901081,10,233,53.985066175460815,240,0.2917781027136046,1.0727631224810885,0.5012768652916157,2,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Manufacture of chemicals and chemical products,,0.001122530926022977,,0.0005358301587330704,10,233,53.985066175460815,240,0.2917781027136046,0.3847207571723775,0.18364303343867294,1,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Construction of buildings,,0.00013408797568440005,,6.445308196823428e-05,10,233,53.985066175460815,240,0.2917781027136046,0.04595546219450689,0.022089759775941218,1,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Manufacture of other transport equipment,-4.324906199845158e-05,4.324906199845158e-05,2.1876936730177365e-05,1.2544398530067827e-05,10,233,53.985066175460815,240,0.2917781027136046,0.014822586615042453,0.004299294022889993,1,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Mining of coal and lignite,,0.0026872999986494936,,0.0014415856552875517,10,233,53.985066175460815,240,0.2917781027136046,0.9210081132398131,0.49406917170290293,1,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Sewerage,,0.00022231396790503983,,0.00010170494927316084,10,233,53.985066175460815,240,0.2917781027136046,0.07619282113272652,0.034856950650950506,1,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Specialized construction activities,-4.8080365523672784e-08,5.3483843041879364e-08,1.589360074838686e-07,8.578296934804813e-08,10,233,53.985066175460815,240,0.2917781027136046,1.8330314216340127e-05,2.9400070995817183e-05,1,_market_for_sodium_chloride__powder___kilogram__GLO__None_
Manufacture of electrical equipment,-2.7074657434474765e-05,2.7074657434474765e-05,1.4121661487842999e-05,8.46360529961378e-06,10,233,53.985066175460815,240,0.2917781027136046,0.009279194422979009,0.0029006992714327327,1,_market_for_sodium_chloride__powder___kilogram__GLO__None_
"Electricity, gas, steam and air conditioning supply",,0.004984621725116281,,0.003146569586128176,10,230,36.99638891220093,200,0.049647050028756294,10.0401166277334,6.3378782511864,132,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Manufacture of other transport equipment,,0.00022939123733837653,,6.733354557314824e-05,10,230,36.99638891220093,200,0.049647050028756294,0.4620440433127644,0.13562446416080648,21,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Mining of metal ores,,9.985900869388264e-05,,6.063576593454175e-05,10,230,36.99638891220093,200,0.049647050028756294,0.20113784935065196,0.1221336733993674,20,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Manufacture of coke and refined petroleum products,,0.0005866409878540033,,0.00023247746862833712,10,230,36.99638891220093,200,0.049647050028756294,1.1816230521535767,0.4682603870596195,13,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Land transport and transport via pipelines,,0.010961200075251221,,0.0025756166204028747,10,230,36.99638891220093,200,0.049647050028756294,22.07825050814164,5.187854301335205,10,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Manufacture of basic metals,,0.002119240252929063,,0.0010904508016498756,10,230,36.99638891220093,200,0.049647050028756294,4.268612640029103,2.196406032217968,6,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
"Waste collection, treatment, and disposal activities",,0.00033913403785634577,,0.00013917855502716594,10,230,36.99638891220093,200,0.049647050028756294,0.6830900076840707,0.2803360017293106,5,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Manufacture of other non-metallic mineral products,,0.00022479527927410088,,0.00012927779878631445,10,230,36.99638891220093,200,0.049647050028756294,0.45278678016900537,0.26039371666883504,4,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Specialized construction activities,,1.2036150251838392e-05,,4.6645784303234676e-06,10,230,36.99638891220093,200,0.049647050028756294,0.024243434896669348,0.009395479545354005,4,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
"Wholesale trade, except of motor vehicles and motorcycles",,0.0013966697109088402,,0.0006253385562428875,10,230,36.99638891220093,200,0.049647050028756294,2.813197783352422,1.2595684051331997,3,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Forestry and logging,,1.8648691212305375e-05,,1.1456341541856544e-05,10,230,36.99638891220093,200,0.049647050028756294,0.037562536347081614,0.023075573544089456,2,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Civil engineering,,0.011965024847135667,,0.0012975920138219407,10,230,36.99638891220093,200,0.049647050028756294,24.10017280020736,2.613633666190351,2,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Extraction of crude petroleum and natural gas,,2.471244408469575e-06,,2.1582997721159073e-06,10,230,36.99638891220093,200,0.049647050028756294,0.004977625875128924,0.004347287040953669,2,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Unknown,7.204142704284565e-06,7.204142704284565e-06,2.850745458898693e-06,1.7049890070225326e-06,10,230,36.99638891220093,200,0.049647050028756294,0.014510716548338362,0.003434220172265982,1,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Manufacture of chemicals and chemical products,,0.00037598572649123426,,0.00019264899105556275,10,230,36.99638891220093,200,0.049647050028756294,0.7573173557612343,0.3880371360311995,1,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Other mining and quarrying,,1.2863103286700484e-06,,7.627308808374614e-07,10,230,36.99638891220093,200,0.049647050028756294,0.0025909098887547167,0.0015363065487187589,1,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Wholesale and retail trade and repair of motor vehicles and motorcycles,,9.107830287164408e-06,,3.1990745618796894e-06,10,230,36.99638891220093,200,0.049647050028756294,0.018345159041451647,0.006443634737666667,1,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Mining of coal and lignite,,0.00027971944075662683,,0.00013951096980900632,10,230,36.99638891220093,200,0.049647050028756294,0.5634160349801434,0.28100555768811947,1,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Construction of buildings,-5.399047240604859e-06,5.399047240604859e-06,2.6690329737903248e-06,1.7057285646901937e-06,10,230,36.99638891220093,200,0.049647050028756294,0.010874860112489369,0.003435709802903115,1,_market_for_transport__freight_train___ton_kilometer__Europe_without_Switzerland__None_
Manufacture of other non-metallic mineral products,,0.00021820356072780822,,0.0002675354194712268,10,190,38.73285174369812,200,0.5504198874567987,0.039643109869451174,0.04860569640885752,71,_market_for_electricity__medium_voltage___kilowatt_hour__US_SERC__None_
Specialized construction activities,,5.467738401476741e-06,,1.6342105985671547e-06,10,190,38.73285174369812,200,0.5504198874567987,0.0009933758801376688,0.00029690253492074635,23,_market_for_electricity__medium_voltage___kilowatt_hour__US_SERC__None_
Manufacture of basic metals,,0.0016636362915860407,,0.0012409055425667112,10,190,38.73285174369812,200,0.5504198874567987,0.30224857958400275,0.22544707610407833,20,_market_for_electricity__medium_voltage___kilowatt_hour__US_SERC__None_
Manufacture of coke and refined petroleum products,,0.012794531144743361,,0.006955028953825845,10,190,38.73285174369812,200,0.5504198874567987,2.324503789981167,1.2635860571756194,13,_market_for_electricity__medium_voltage___kilowatt_hour__US_SERC__None_
Civil engineering,,0.0011934501732298504,,0.0006434759330677557,10,190,38.73285174369812,200,0.5504198874567987,0.21682540918791235,0.11690637415754,10,_market_for_electricity__medium_voltage___kilowatt_hour__US_SERC__None_
"Waste collection, treatment, and disposal activities",,0.16483392905922747,,0.1382472904470808,10,190,38.73285174369812,200,0.5504198874567987,29.946942836829265,25.116696107375216,9,_market_for_electricity__medium_voltage___kilowatt_hour__US_SERC__None_
Land transport and transport via pipelines,,0.004164796948139925,,0.002240756693744918,10,190,38.73285174369812,200,0.5504198874567987,0.7566581519034977,0.4070995152624804,9,_market_for_electricity__medium_voltage___kilowatt_hour__US_SERC__None_
"Electricity, gas, steam and air conditioning supply",,0.735380595846463,,0.22210052333388375,10,190,38.73285174369812,200,0.5504198874567987,133.60356567860777,40.35110801684395,8,_market_for_electricity__medium_voltage___kilowatt_hour__US_SERC__None_
Manufacture of chemicals and chemical products,,0.0007011095975089297,,0.0003909472662615697,10,190,38.73285174369812,200,0.5504198874567987,0.12737722845524152,0.07102709679839726,5,_market_for_electricity__medium_voltage___kilowatt_hour__US_SERC__None_
